"address","source_path","ghidra_name","original_name_status","signature","objective_verdict","code_sha256"
"10012b26","src/functions/10012b26.cpp","__msize","recognized-or-tool-label","size_t __cdecl __msize(void * _Memory)","PASS","0fde7e779045bafe3cd125c26d6caac3fc632cf3210df7ca4d40dc91f11eeeb7"
"10012b59","src/functions/10012b59.cpp","___crtCorExitProcess","recognized-or-tool-label","void __cdecl ___crtCorExitProcess(int param_1)","PASS","95573cb35b5f3f42a8ef473fcc47e9519f16a9c4b8a903856321c928666a8605"
"10012b84","src/functions/10012b84.cpp","___crtExitProcess","recognized-or-tool-label","noreturn void __cdecl ___crtExitProcess(int param_1)","PASS","46b10b4439bf96afdcc908d3ed0b97701c0651dc3ca30ba07c9134d5c2922437"
"10012b9c","src/functions/10012b9c.cpp","FUN_10012b9c","auto-generated-address-label","undefined __stdcall FUN_10012b9c(void)","PASS","2d18641f647e446270768bf7986c038dd2390f0ecd64e3479060cbd4a5cb8a2e"
"10012ba5","src/functions/10012ba5.cpp","FUN_10012ba5","auto-generated-address-label","undefined __stdcall FUN_10012ba5(void)","PASS","4f9ac77515de1e401d265ce00e98690fa34ffce010b5299ad9bceb66bd34a290"
"10012bae","src/functions/10012bae.cpp","__init_pointers","recognized-or-tool-label","void __cdecl __init_pointers(void)","PASS","02050cd409f9a7507d809fdbc222d90676cf6c04e6a1bdbddf73e84bd69709a3"
"10012be1","src/functions/10012be1.cpp","__initterm_e","recognized-or-tool-label","undefined __cdecl __initterm_e(undefined4 * param_1, undefined4 * param_2)","PASS","8395359ed9e88e233f7950fa8017e485c55a674836e3e5763f0ab102033a0da6"
"10012c05","src/functions/10012c05.cpp","__cinit","recognized-or-tool-label","int __cdecl __cinit(int param_1)","PASS","e1e42a7b1a1533ef841bbe4c72352cdd4c3c1d3d7ad5bdcb5b7410b93f76af45"
"10012c9c","src/functions/10012c9c.cpp","doexit","recognized-or-tool-label","undefined __cdecl doexit(int param_1, int param_2, int param_3)","PASS","2d4225e64c498c707afd18f5ae97d3b5988fc5ef24d4aac77edf422296fa522f"
"10012dc7","src/functions/10012dc7.cpp","FUN_10012dc7","auto-generated-address-label","undefined __stdcall FUN_10012dc7(void)","PASS","b478133f23276f38e48dfbbe07014b7463f9ecb246748e904eefa9951e511c03"
"10012ddc","src/functions/10012ddc.cpp","__exit","recognized-or-tool-label","noreturn void __cdecl __exit(int _Code)","PASS","55e88ffca9dfb3a6394b7e264a7867471c736a3b2160f75b80c4bf67438ee411"
"10012df2","src/functions/10012df2.cpp","__cexit","recognized-or-tool-label","void __cdecl __cexit(void)","PASS","59b979d52116c83067aeff5b04853f7ec44dfe2591631ac2200f874b531ce747"
"10012e01","src/functions/10012e01.cpp","__amsg_exit","recognized-or-tool-label","void __cdecl __amsg_exit(int param_1)","PASS","4ebb709e6c6caff36bcbd56cb7a43a5ccc1c8e56d1a130d78469a62f70c1bb60"
"10012e20","src/functions/10012e20.cpp","__SEH_prolog4","recognized-or-tool-label","undefined __cdecl __SEH_prolog4(undefined4 param_1, int param_2)","PASS","49a8447eac40cb4693f7e409ec5ba5a758f784a898faef38fb7dba46a2f98eca"
"10012e65","src/functions/10012e65.cpp","__SEH_epilog4","recognized-or-tool-label","undefined __stdcall __SEH_epilog4(void)","PASS","96ab0d2ffd11c5c9e47128ba619638c52e721b63c6315ea8769ca1cd69b7fab5"
"10012e90","src/functions/10012e90.cpp","__except_handler4","recognized-or-tool-label","undefined4 __cdecl __except_handler4(PEXCEPTION_RECORD param_1, PVOID param_2, undefined4 param_3)","PASS","883bb156461f7cc66db751bfb04c5e4d748a2572db88bda02c1ca366d6dc4873"
"1001301f","src/functions/1001301f.cpp","FUN_1001301f","auto-generated-address-label","undefined * * __stdcall FUN_1001301f(void)","PASS","9d67eee48474921ff4c346195d1fd85452c18df7acce478101355ecb2fed3492"
"100130f6","src/functions/100130f6.cpp","__lock_file","recognized-or-tool-label","void __cdecl __lock_file(FILE * _File)","PASS","566306171cfc4807972ac2627ff41f76dafc964086a3616ff19cfae808cbf90e"
"10013137","src/functions/10013137.cpp","__lock_file2","recognized-or-tool-label","void __cdecl __lock_file2(int _Index, void * _File)","PASS","95a8e92ddb2acadc3652665cc9293ba444a4ae87f172456a1f31c9012d932803"
"10013169","src/functions/10013169.cpp","__unlock_file","recognized-or-tool-label","void __cdecl __unlock_file(FILE * _File)","PASS","3537d360b66e48de25d201a2af2c0f07454707471487e4849c6f8fa8a686ee23"
"100131a5","src/functions/100131a5.cpp","__unlock_file2","recognized-or-tool-label","void __cdecl __unlock_file2(int _Index, void * _File)","PASS","5185b782b648e368a76f9f8f41858f2ee8441ff63af401fafad7a04d56aabc41"
"100131d4","src/functions/100131d4.cpp","__filbuf","recognized-or-tool-label","int __cdecl __filbuf(FILE * _File)","PASS","7f9dd954e3082d30bf5b58f8a1d1cb058dbc4c10b6ced176ce839bf39ef6f695"
"100132f6","src/functions/100132f6.cpp","__ioinit","recognized-or-tool-label","int __cdecl __ioinit(void)","PASS","3e628afe3485146f910e974b654331992de1ab54e9a76c70fd8f80d686c22123"
"1001353b","src/functions/1001353b.cpp","__ioterm","recognized-or-tool-label","void __cdecl __ioterm(void)","PASS","7d94aa773b405210400431757131d46a37475981c3dc4040b75ca0acc6e62d82"
"1001358e","src/functions/1001358e.cpp","__fileno","recognized-or-tool-label","int __cdecl __fileno(FILE * _File)","PASS","8b7a381aebb22092d29044d7c16385c46f7d246218fc02880c1d40d52200ddf5"
"100135b4","src/functions/100135b4.cpp","__openfile","recognized-or-tool-label","FILE * __cdecl __openfile(char * _Filename, char * _Mode, int _ShFlag, FILE * _File)","PASS","3bca292ed532a0a5e1416a83032e47a1e960f231c194329c5ce5e8c600439817"
"1001384b","src/functions/1001384b.cpp","__getstream","recognized-or-tool-label","FILE * __cdecl __getstream(void)","PASS","6f0f568f0cce023f5b2760ec7dbe109400e8422b13f9d38edeee115cbd9dd17c"
"10013975","src/functions/10013975.cpp","FUN_10013975","auto-generated-address-label","undefined __stdcall FUN_10013975(void)","PASS","6efbd4308eb4b65aebaaa1b597033bd0afcd1ac5ec33d4b7b49319435e347f41"
"10013980","src/functions/10013980.cpp","__local_unwind4","recognized-or-tool-label","undefined __cdecl __local_unwind4(uint * param_1, int param_2, uint param_3)","PASS","00db385a3d71d36ac22711b43f936983a47c9250eb922f9380d1ed3ce1342132"
"10013a56","src/functions/10013a56.cpp","__seh_longjmp_unwind4@4","recognized-or-tool-label","undefined __stdcall __seh_longjmp_unwind4@4(int param_1)","PASS","745a269ffddd97bfad2070a6a8a6204e31c0c060679a090e73de8b68e4d05c03"
"10013a72","src/functions/10013a72.cpp","_EH4_CallFilterFunc","recognized-or-tool-label","undefined __fastcall _EH4_CallFilterFunc(undefined * param_1)","PASS","ee84a8fd52974e1f28d1d6fc78057ffcbe6ecf30000b7d05b10abaadd11697cc"
"10013a89","src/functions/10013a89.cpp","_EH4_TransferToHandler","recognized-or-tool-label","undefined __fastcall _EH4_TransferToHandler(undefined * UNRECOVERED_JUMPTABLE)","PASS","fbf164c7d6c44acaf6e3200fdb1999557b5298555f0aa513a4095af90870fdf7"
"10013aa2","src/functions/10013aa2.cpp","_EH4_GlobalUnwind2","recognized-or-tool-label","undefined __fastcall _EH4_GlobalUnwind2(PVOID param_1, PEXCEPTION_RECORD param_2)","PASS","805f64944fe5bbcd2e1828d9864bdc4479ffbd8dc595cea69a7b38670f78a239"
"10013abb","src/functions/10013abb.cpp","_EH4_LocalUnwind","recognized-or-tool-label","undefined __fastcall _EH4_LocalUnwind(int param_1, uint param_2, undefined4 param_3, uint * param_4)","PASS","d3abd49fe4552e242405cc705922afc9dd9174392fecc8c0f112f7241733106e"
"10013ad2","src/functions/10013ad2.cpp","_Type_info_dtor","recognized-or-tool-label","void __cdecl _Type_info_dtor(type_info * param_1)","PASS","f19f72240b1df9caa67868a7a47729496f5fecedc01a3b90bdb851ed58adcec8"
"10013b39","src/functions/10013b39.cpp","FUN_10013b39","auto-generated-address-label","undefined __stdcall FUN_10013b39(void)","PASS","069b56b992f6246caa0ce128cb422a17ab5f353dcbc8ac7e2de54dce33229ae6"
"10013b50","src/functions/10013b50.cpp","_strcmp","recognized-or-tool-label","int __cdecl _strcmp(char * _Str1, char * _Str2)","PASS","3eef010e446f930d105598abca36eefb044125cd0c2aac3f938b57c0d0aeb38a"
"10013bd8","src/functions/10013bd8.cpp","__close_nolock","recognized-or-tool-label","int __cdecl __close_nolock(int _FileHandle)","PASS","215f4fcfb1a09b364a52f32faf6e28eb3cc3fab3307bff4df869fb1a5460bdda"
"10013c74","src/functions/10013c74.cpp","__close","recognized-or-tool-label","int __cdecl __close(int _FileHandle)","PASS","7671e9932a8b2418b0463cf90c70755a2c8d894a1d2e2df6e7e267e962b4a36d"
"10013d30","src/functions/10013d30.cpp","FUN_10013d30","auto-generated-address-label","undefined __stdcall FUN_10013d30(void)","PASS","219fa1b2a3a0e557b0d2a5a210e5fe77fc57d30bbabcc27475208c79d2a369b3"
"10013d38","src/functions/10013d38.cpp","__freebuf","recognized-or-tool-label","void __cdecl __freebuf(FILE * _File)","PASS","19ded8eb25517716dfecd7131d111664cc56e8560476123f95a35a65ba290f8c"
"10013d69","src/functions/10013d69.cpp","__flush","recognized-or-tool-label","int __cdecl __flush(FILE * _File)","PASS","ddfc103556959d1a593bd1cf68f6975b1c384c7705414ef9a8fcbdf3be1eea59"
"10013dd1","src/functions/10013dd1.cpp","__fflush_nolock","recognized-or-tool-label","int __cdecl __fflush_nolock(FILE * _File)","PASS","cd6a3547f20e5c8abba7d580b560a2c9f85b97282035ac066207a53601d0ee4a"
"10013e19","src/functions/10013e19.cpp","flsall","recognized-or-tool-label","int __cdecl flsall(int param_1)","PASS","e63e3713c700f0085016dad8f009e08502d49c734ab168835873647634083f28"
"10013ebb","src/functions/10013ebb.cpp","FUN_10013ebb","auto-generated-address-label","undefined __stdcall FUN_10013ebb(void)","PASS","ff4dd297f0f35a5db366fb87cd3f63eda4e62f4ee1f0e437030cd591647e4f8d"
"10013eea","src/functions/10013eea.cpp","FUN_10013eea","auto-generated-address-label","undefined __stdcall FUN_10013eea(void)","PASS","48d524340898ef4e7251cbb5c0b13686036583d8bd09bf1dfef55fbbf2fbcf90"
"10013ef3","src/functions/10013ef3.cpp","__flushall","recognized-or-tool-label","int __cdecl __flushall(void)","PASS","14e6307996b4f3a891cf967226534239964847b84e7c1902872fdd18121c406c"
"10013efc","src/functions/10013efc.cpp","FUN_10013efc","auto-generated-address-label","undefined __cdecl FUN_10013efc(undefined4 param_1)","PASS","af3ef11a89376ce4e57bda7e35085b8a20838de8c495a440aab18130e2dc6adb"
"10013f0b","src/functions/10013f0b.cpp","__callnewh","recognized-or-tool-label","int __cdecl __callnewh(size_t _Size)","PASS","f4c981291c74b4c6150fb3222602765ad7096afa07d37677487e2ce265ef412c"
"10013f33","src/functions/10013f33.cpp","__stbuf","recognized-or-tool-label","int __cdecl __stbuf(FILE * _File)","PASS","10e91442f975751bb5691cc16a744f734564b4af99c517504774ec25d3794947"
"10013fcf","src/functions/10013fcf.cpp","__ftbuf","recognized-or-tool-label","void __cdecl __ftbuf(int _Flag, FILE * _File)","PASS","29660a65a0ed5c5c8d7f3b7f0963213b19092844936c23b0ef73ae1e7a076ca8"
"10014003","src/functions/10014003.cpp","__fwrite_nolock","recognized-or-tool-label","size_t __cdecl __fwrite_nolock(void * _DstBuf, size_t _Size, size_t _Count, FILE * _File)","PASS","9ea4290190766e49f798eabf0f6c87986e527a0fce2713c5ad039a6e112e10f7"
"1001415a","src/functions/1001415a.cpp","__vsnprintf_l","recognized-or-tool-label","int __cdecl __vsnprintf_l(char * _DstBuf, size_t _MaxCount, char * _Format, _locale_t _Locale, va_list _ArgList)","PASS","940383fa01a75744f4486f625a6eba2a4f264ec7aa4ef7edddd3ed6d8318f669"
"10014206","src/functions/10014206.cpp","__vsnprintf","recognized-or-tool-label","int __cdecl __vsnprintf(char * _Dest, size_t _Count, char * _Format, va_list _Args)","PASS","9e8b5a1ea2b3fce5b7dcc59aa71f18d7268de0b1bc378fb6f68773267b2e23e2"
"10014223","src/functions/10014223.cpp","CPtoLCID","recognized-or-tool-label","int __cdecl CPtoLCID(int param_1)","PASS","a2a436acb5b9ba46b8c16ba9d6c2ac5daf13d4f87dbdf4db8100559dd9e1e527"
"10014252","src/functions/10014252.cpp","setSBCS","recognized-or-tool-label","void __cdecl setSBCS(threadmbcinfostruct * param_1)","PASS","46e1fdc9b13d49aa1d51b7eef1c82fb5420f44e73ae9b5136c9c9dcc6f40dedf"
"100142b6","src/functions/100142b6.cpp","setSBUpLow","recognized-or-tool-label","void __cdecl setSBUpLow(threadmbcinfostruct * param_1)","PASS","3ce5f7d41b3e7e55c049e2517510d63d39845267679a146acbc87de897221e65"
"10014446","src/functions/10014446.cpp","___updatetmbcinfo","recognized-or-tool-label","pthreadmbcinfo __cdecl ___updatetmbcinfo(void)","PASS","baa33286f69cd98018dd67931e74ce882607313df94217684d735f74442084ad"
"100144e1","src/functions/100144e1.cpp","FUN_100144e1","auto-generated-address-label","undefined __stdcall FUN_100144e1(void)","PASS","657956db36639ee86c14f62a3758026b34676507171db37dd5dc32a47f8eef2b"
"100144ea","src/functions/100144ea.cpp","getSystemCP","recognized-or-tool-label","int __cdecl getSystemCP(int param_1)","PASS","0bbcb3fe702e255a176b1ca5ee2f94b896190ce21d3992f8fe170cf5d55957f9"
"10014566","src/functions/10014566.cpp","__setmbcp_nolock","recognized-or-tool-label","undefined4 __cdecl __setmbcp_nolock(undefined4 param_1, int param_2)","PASS","c5704e3c279f9bb814e2a1daca4274d20f3231c909659a2ea2d779ff66b79197"
"1001474f","src/functions/1001474f.cpp","__setmbcp","recognized-or-tool-label","int __cdecl __setmbcp(int _CodePage)","PASS","8d45cc4a2f24a7b976f11b85870506465bfe5b53a3199e669a87b718ad1e3e5f"
"100148b0","src/functions/100148b0.cpp","FUN_100148b0","auto-generated-address-label","undefined __stdcall FUN_100148b0(void)","PASS","7bb8ca114dc67764796f1c063096f6ca7e9cd77108d067df1efa6f4ecf850abd"
"100148e9","src/functions/100148e9.cpp","___initmbctable","recognized-or-tool-label","undefined4 __stdcall ___initmbctable(void)","PASS","a930e2fb0225ea4987e0a5b68be5144958c52bbe08729462d1072ef2d89a7904"
"10014907","src/functions/10014907.cpp","___addlocaleref","recognized-or-tool-label","undefined __cdecl ___addlocaleref(LONG * param_1)","PASS","0583f7be0806a113a0701fed7cff1d388e07004cb3633b103a103bd8d20ad0e6"
"10014996","src/functions/10014996.cpp","___removelocaleref","recognized-or-tool-label","LONG * __cdecl ___removelocaleref(LONG * param_1)","PASS","21cf07c89acc6ce24e109b843dd2fe3bc0b4c88cbbcb5908e688b808737494ba"
"10014a2f","src/functions/10014a2f.cpp","___freetlocinfo","recognized-or-tool-label","undefined __cdecl ___freetlocinfo(void * param_1)","PASS","e2aa5017357aacff728225492eaac4ebda4ffeae5af203a085472fcfebce05c6"
"10014b7a","src/functions/10014b7a.cpp","__updatetlocinfoEx_nolock","recognized-or-tool-label","LONG * __cdecl __updatetlocinfoEx_nolock(undefined4 * param_1, LONG * param_2)","PASS","6086181519432bc7c9529182a891ef93ce494bd78067f0aa2b6d159ed9742f01"
"10014bc7","src/functions/10014bc7.cpp","___updatetlocinfo","recognized-or-tool-label","pthreadlocinfo __cdecl ___updatetlocinfo(void)","PASS","d073b1067077229fb45bfdd49e47364b38534f102080c98e54cb106becad7303"
"10014c34","src/functions/10014c34.cpp","FUN_10014c34","auto-generated-address-label","undefined __stdcall FUN_10014c34(void)","PASS","8c5e51f06f4f952111425525ce82c851ebbe91545b0516210d223fe71ba4dd75"
"10014c40","src/functions/10014c40.cpp","FUN_10014c40","auto-generated-address-label","undefined __stdcall FUN_10014c40(void)","PASS","16febfb34fd1281f3a22e9e2308dcd3e977eafecc8e06d9e7fa7282a45a8fb40"
"10014c52","src/functions/10014c52.cpp","___set_flsgetvalue","recognized-or-tool-label","LPVOID __stdcall ___set_flsgetvalue(void)","PASS","639fbab6c80cb33adb1add9413ccaba5f9291b52c375d76b5088522f984e8f98"
"10014c86","src/functions/10014c86.cpp","__mtterm","recognized-or-tool-label","void __cdecl __mtterm(void)","PASS","a9b826a3034ebbc74cf12990548e943cb1205b36821d4223efac30b855e0ceb8"
"10014cc3","src/functions/10014cc3.cpp","__initptd","recognized-or-tool-label","void __cdecl __initptd(_ptiddata _Ptd, pthreadlocinfo _Locale)","PASS","580ccc609945ad0607c81e51584549d4e9fd0542c0bc1cbe0d852bafd77999f5"
"10014d65","src/functions/10014d65.cpp","FUN_10014d65","auto-generated-address-label","undefined __stdcall FUN_10014d65(void)","PASS","acf52dbd23b6032cc51b6c9ae50ba9cd768810b3e584a714311bb7b88be8fd63"
"10014d6e","src/functions/10014d6e.cpp","FUN_10014d6e","auto-generated-address-label","undefined __stdcall FUN_10014d6e(void)","PASS","782047ffd8a65572870318af282bb5a1d9c2a30b601003e0306d2a5ea1bc2318"
"10014d77","src/functions/10014d77.cpp","__getptd_noexit","recognized-or-tool-label","_ptiddata __cdecl __getptd_noexit(void)","PASS","233105fe1bbc18323dd33327d5f08bac71ff77667cd69d654de51c73dc2d8776"
"10014df0","src/functions/10014df0.cpp","__getptd","recognized-or-tool-label","_ptiddata __cdecl __getptd(void)","PASS","1e608ffc1229db866191f542b115ba2c639958a72beb2506323c32a9b3124178"
"10014e0a","src/functions/10014e0a.cpp","__freefls@4","recognized-or-tool-label","undefined __stdcall __freefls@4(void * param_1)","PASS","6a0fbcb0c71b5cd8ba85d82607345c95ae6071a98d1d0b2a925cdc314b123dde"
"10014f24","src/functions/10014f24.cpp","FUN_10014f24","auto-generated-address-label","undefined __stdcall FUN_10014f24(void)","PASS","9ea1b8950f1c7cf026c8e6d841e1b8bcc56c865e1048d151a9063a4a8f188dc5"
"10014f30","src/functions/10014f30.cpp","FUN_10014f30","auto-generated-address-label","undefined __stdcall FUN_10014f30(void)","PASS","0a232b4776180526283403896c8c009bfb20af7e7e0c6729746aaceab158615a"
"10014f39","src/functions/10014f39.cpp","__freeptd","recognized-or-tool-label","void __cdecl __freeptd(_ptiddata _Ptd)","PASS","b5a00998466bd5396a19cdffeb483aead9ab5dec83e5ee4a213cfef764a2f717"
"10014fa7","src/functions/10014fa7.cpp","__mtinit","recognized-or-tool-label","int __cdecl __mtinit(void)","PASS","8a2d8884efe001b810f742daa779e79f543d71ddf06cde896722fe0aab5dc6e8"
"10015122","src/functions/10015122.cpp","__tolower_l","recognized-or-tool-label","int __cdecl __tolower_l(int _C, _locale_t _Locale)","PASS","9d5e911ed3a40e9197c860186d49af10b319e9a58915d7aba58d214783f01a84"
"10015237","src/functions/10015237.cpp","_tolower","recognized-or-tool-label","int __cdecl _tolower(int _C)","PASS","58aebd5dd8ed238cb1d87a942fd23c7b550091b0bcff93c4c79ced71759672e3"
"10015270","src/functions/10015270.cpp","___ascii_strnicmp","recognized-or-tool-label","int __cdecl ___ascii_strnicmp(char * _Str1, char * _Str2, size_t _MaxCount)","PASS","cf731fc7aad7f757ed2bbbdb89c57a5d75f4116e3a69973753cf6d154525aacf"
"100152d1","src/functions/100152d1.cpp","__flsbuf","recognized-or-tool-label","int __cdecl __flsbuf(int _Ch, FILE * _File)","PASS","e71d7708fa396a9cdf5c4adbdbc21fd35aae7ad58e13e7ca2f6e5d5dde9b3848"
"10015435","src/functions/10015435.cpp","write_char","recognized-or-tool-label","undefined __cdecl write_char(void)","PASS","a143585fda4c5c3f0773a7a5ca718ec8d6834d79cedf1033810384cbaa802749"
"10015468","src/functions/10015468.cpp","write_string","recognized-or-tool-label","undefined __cdecl write_string(void)","PASS","dfe78f0d74cc38d60b58bb41dc7f038b07a0f3fd7f2c52599ab858f17ee49352"
"100154dc","src/functions/100154dc.cpp","__output_l","recognized-or-tool-label","int __cdecl __output_l(FILE * _File, char * _Format, _locale_t _Locale, va_list _ArgList)","PASS","c60a855c0096f144d548f54dbc69d2ec07bf9c56551ae7267fd3afaae4f679d9"
"10016088","src/functions/10016088.cpp","__read_nolock","recognized-or-tool-label","int __cdecl __read_nolock(int _FileHandle, void * _DstBuf, uint _MaxCharCount)","PASS","0c9bc65d1caf3088e7e150fa3a9b6b04ac9f54560f875f65950e0d20617e000e"
"1001663f","src/functions/1001663f.cpp","__read","recognized-or-tool-label","int __cdecl __read(int _FileHandle, void * _DstBuf, uint _MaxCharCount)","PASS","f5b640453206e2d68ccb0895d6cb16423be366e0d11e9aa1c4bbeb51eec609b0"
"1001672d","src/functions/1001672d.cpp","FUN_1001672d","auto-generated-address-label","undefined __stdcall FUN_1001672d(void)","PASS","5acce0015dee96a6b1b126b931ba4636595f245c7766664dbcdbefeeb2bb61ba"
"10016740","src/functions/10016740.cpp","_memset","recognized-or-tool-label","void * __cdecl _memset(void * _Dst, int _Val, size_t _Size)","PASS","a4bb4981565394d376d70046f517db64d5cf7e4d2dd9d4a453e25b5834559ca0"
"100167ba","src/functions/100167ba.cpp","__lseek_nolock","recognized-or-tool-label","long __cdecl __lseek_nolock(int _FileHandle, long _Offset, int _Origin)","PASS","235c4ea7d0d48f985b8812ddaf879f414aabaac834a34df32f0af58d5a8a0ec5"
"10016846","src/functions/10016846.cpp","FUN_10016846","auto-generated-address-label","uint * __cdecl FUN_10016846(uint * param_1)","PASS","4341df5f7293d4e96562b643584e83c951f585264b84a32d94fc5b39c3bf83ee"
"100168fe","src/functions/100168fe.cpp","FUN_100168fe","auto-generated-address-label","undefined4 __stdcall FUN_100168fe(void)","PASS","cb766b5965668ad8fb6264ccdaedea58e9a7ccf30df35a9362594487cca649e1"
"100169da","src/functions/100169da.cpp","parse_cmdline","recognized-or-tool-label","undefined __cdecl parse_cmdline(undefined4 * param_1, byte * param_2, int * param_3)","PASS","cff225cf058dee4213b7117a6f5024029687d19df2b21001737428b6572c63e5"
"10016b74","src/functions/10016b74.cpp","__setargv","recognized-or-tool-label","int __cdecl __setargv(void)","PASS","878e1a35e923f98ea3c168696c78f1863b9824f707165940bbd3f23144609dda"
"10016c2f","src/functions/10016c2f.cpp","___crtGetEnvironmentStringsA","recognized-or-tool-label","LPVOID __cdecl ___crtGetEnvironmentStringsA(void)","PASS","03035448df682c70b3216121852f21e4cbd434e83ef0e14b7f2b43a455120fb4"
"10016cc6","src/functions/10016cc6.cpp","__RTC_Initialize","recognized-or-tool-label","undefined __stdcall __RTC_Initialize(void)","PASS","bdada47aff7648a9fce7050fc3ab330384f62f343170be38b9428e84faa5be10"
"10016cec","src/functions/10016cec.cpp","FUN_10016cec","auto-generated-address-label","undefined __stdcall FUN_10016cec(void)","PASS","b653c28e4c42787065ea3430e692d9cbd023db7a392870685da46dc0bc375319"
"10016d12","src/functions/10016d12.cpp","__heap_init","recognized-or-tool-label","int __cdecl __heap_init(void)","PASS","6f796e669589184e38abfc85170c5f83725fd6a8e8f6ba0101c8f35beb8d75e0"
"10016d30","src/functions/10016d30.cpp","__heap_term","recognized-or-tool-label","void __cdecl __heap_term(void)","PASS","6af5627a23dc0b91f1496b4ab5d1a8bf68ebbc690df6ff4ac09f1fd2e055f57c"
"10016d44","src/functions/10016d44.cpp","__XcptFilter","recognized-or-tool-label","int __cdecl __XcptFilter(ulong _ExceptionNum, _EXCEPTION_POINTERS * _ExceptionPtr)","PASS","4199c3e0955072ab4e3dfee4912cbf029d429db26fb93417224b4cefa8c1a7bd"
"10016e8e","src/functions/10016e8e.cpp","___CppXcptFilter","recognized-or-tool-label","int __cdecl ___CppXcptFilter(ulong _ExceptionNum, _EXCEPTION_POINTERS * _ExceptionPtr)","PASS","42b402323412567acb4b662dbeb22f97ac1ce680078426aa194d0be4bc0ae830"
"10016eae","src/functions/10016eae.cpp","___security_init_cookie","recognized-or-tool-label","void __cdecl ___security_init_cookie(void)","PASS","4a551c294d8880c147885e889e1259d740bce0ceb8089b426f562dcdaa95f780"
"10016f49","src/functions/10016f49.cpp","FUN_10016f49","auto-generated-address-label","undefined4 * __fastcall FUN_10016f49(uint param_1)","PASS","64fbd48ea5a6095a82f3c2a9f08223ec56d5f94b832cf0b9f7a62a37c4aa84ee"
"1001705c","src/functions/1001705c.cpp","_abort","recognized-or-tool-label","noreturn void __cdecl _abort(void)","PASS","c513486feee2cbd69c2af474c6d17ba2a0417821e58895458cf74521d8d0bb9a"
"1001708f","src/functions/1001708f.cpp","__set_abort_behavior","recognized-or-tool-label","uint __cdecl __set_abort_behavior(uint _Flags, uint _Mask)","PASS","9d6e8e531672f6928c65c8c28f732e795fdb4945ccbfb0e9948796df8ad8d030"
"100170b0","src/functions/100170b0.cpp","__GET_RTERRMSG","recognized-or-tool-label","wchar_t * __cdecl __GET_RTERRMSG(int param_1)","PASS","14c4bcb7f6840829c93135b66162925965093e712a21acc6931b03da30c074ab"
"100170d6","src/functions/100170d6.cpp","__NMSG_WRITE","recognized-or-tool-label","void __cdecl __NMSG_WRITE(int param_1)","PASS","151524b2d6b061dff893d8129135bd79bb7920e6dcecd045ddb4751ccd129b46"
"10017285","src/functions/10017285.cpp","__FF_MSGBANNER","recognized-or-tool-label","void __cdecl __FF_MSGBANNER(void)","PASS","8c575ca31a7b6e817e5660dd825826b44ee5aebfd2d087cf827a73d9f4c1b45d"
"100172be","src/functions/100172be.cpp","FUN_100172be","auto-generated-address-label","undefined __cdecl FUN_100172be(undefined4 param_1)","PASS","d70756ddce61dae514a478fda0d1b9a7cd5cca19dc64bc09b9fc2203e88a837c"
"100172cd","src/functions/100172cd.cpp","FUN_100172cd","auto-generated-address-label","undefined __stdcall FUN_100172cd(void)","PASS","f0343e46f2dbfc952b124e98e37be9c8a7520282e0027173d93c050b75b43d85"
"100172d5","src/functions/100172d5.cpp","__security_check_cookie","recognized-or-tool-label","void __fastcall __security_check_cookie(uintptr_t _StackCookie)","PASS","1afcc92034d4bc96d7a9ac2e4f32fd05027907e2a75e5fa9394e306303b6cac2"
"100172f0","src/functions/100172f0.cpp","FID_conflict:_memcpy","recognized-or-tool-label","void * __cdecl FID_conflict:_memcpy(void * _Dst, void * _Src, size_t _Size)","PASS","c43cf235bc5ca515f82e2b3ce3da049b462de3f4aa508dc0ef6bfb896d312843"
"10017651","src/functions/10017651.cpp","__isdigit_l","recognized-or-tool-label","int __cdecl __isdigit_l(int _C, _locale_t _Locale)","PASS","343f2a39ab1eb75eccebd12d5f21b565c6dfaab8908de831e6d938ba1189a45f"
"100176a2","src/functions/100176a2.cpp","_isdigit","recognized-or-tool-label","int __cdecl _isdigit(int _C)","PASS","62e8c5db6e3a5b0b044257de8f107cd1a538f4f0ebfcf8f6bf0495a725736f38"
"100176d0","src/functions/100176d0.cpp","__isxdigit_l","recognized-or-tool-label","int __cdecl __isxdigit_l(int _C, _locale_t _Locale)","PASS","ca7d65cde988e2e133538e662cfd84b57904ee6a87df1d268c41cd5a6364d26b"
"10017726","src/functions/10017726.cpp","_isxdigit","recognized-or-tool-label","int __cdecl _isxdigit(int _C)","PASS","859a26f4de946cbda615e5710e970b7a11f867921457b5c04229034b5c0598e7"
"10017756","src/functions/10017756.cpp","__isspace_l","recognized-or-tool-label","int __cdecl __isspace_l(int _C, _locale_t _Locale)","PASS","97eed28995bf2018f410d16125e0fbe894c79140500fd41861e44a1688071369"
"100177a7","src/functions/100177a7.cpp","_isspace","recognized-or-tool-label","int __cdecl _isspace(int _C)","PASS","de14594df1e2b74c92b5328b1aa5bd174bfc4eb00e33822b35170332af22fa3d"
"100177d5","src/functions/100177d5.cpp","__ungetc_nolock","recognized-or-tool-label","int __cdecl __ungetc_nolock(int _Ch, FILE * _File)","PASS","95e0ee9344aea33efff248914cbaee2c879f7d10af2d7027c03d7ce58403081a"
